P_City,SaleDate,TotalSales,Cum_Sales
" NOLENSVILLE",2015-12-09,357320,90554415
" NOLENSVILLE",2015-12-11,878970,91433385
" NOLENSVILLE",2015-12-18,748000,92181385
" NOLENSVILLE",2015-12-23,296751,92478136
" NOLENSVILLE",2015-12-29,284900,92763036
" NOLENSVILLE",2015-12-30,171733,92934769
" NOLENSVILLE",2015-12-31,300000,93234769
" NOLENSVILLE",2016-01-08,250400,93485169
" NOLENSVILLE",2016-01-15,467700,93952869
" NOLENSVILLE",2016-01-20,567500,94520369
" NOLENSVILLE",2016-01-28,284900,94805269
" NOLENSVILLE",2016-01-29,641170,95446439
" NOLENSVILLE",2016-02-05,263250,95709689
" NOLENSVILLE",2016-02-10,266980,95976669
" NOLENSVILLE",2016-02-11,298900,96275569
" NOLENSVILLE",2016-02-16,525500,96801069
" NOLENSVILLE",2016-02-17,418185,97219254
" NOLENSVILLE",2016-02-19,280650,97499904
" NOLENSVILLE",2016-02-23,402267,97902171
" NOLENSVILLE",2016-02-25,286900,98189071
" NOLENSVILLE",2016-02-26,562406,98751477
" NOLENSVILLE",2016-03-01,250000,99001477
" NOLENSVILLE",2016-03-03,250668,99252145
" NOLENSVILLE",2016-03-04,486224,99738369
" NOLENSVILLE",2016-03-07,491600,100229969
" NOLENSVILLE",2016-03-11,514928,100744897
" NOLENSVILLE",2016-03-16,550000,101294897
" NOLENSVILLE",2016-03-18,199913,101494810
" NOLENSVILLE",2016-03-24,298900,101793710
" NOLENSVILLE",2016-03-28,957308,102751018
" NOLENSVILLE",2016-03-30,303654,103054672
" NOLENSVILLE",2016-03-31,381650,103436322
" NOLENSVILLE",2016-04-01,505050,103941372
" NOLENSVILLE",2016-04-05,287375,104228747
" NOLENSVILLE",2016-04-06,313758,104542505
" NOLENSVILLE",2016-04-07,890965,105433470
" NOLENSVILLE",2016-04-08,647990,106081460
" NOLENSVILLE",2016-04-10,375000,106456460
" NOLENSVILLE",2016-04-14,369900,106826360
" NOLENSVILLE",2016-04-15,681000,107507360
" NOLENSVILLE",2016-04-18,167457,107674817
" NOLENSVILLE",2016-04-20,702127,108376944
" NOLENSVILLE",2016-04-22,556817,108933761
" NOLENSVILLE",2016-04-25,319560,109253321
" NOLENSVILLE",2016-04-27,416608,109669929
" NOLENSVILLE",2016-04-28,699200,110369129
" NOLENSVILLE",2016-04-29,1263135,111632264
" NOLENSVILLE",2016-05-02,759440,112391704
" NOLENSVILLE",2016-05-03,801102,113192806
" NOLENSVILLE",2016-05-04,371000,113563806
" NOLENSVILLE",2016-05-05,389903,113953709
" NOLENSVILLE",2016-05-06,295000,114248709
" NOLENSVILLE",2016-05-10,362922,114611631
" NOLENSVILLE",2016-05-12,386235,114997866
" NOLENSVILLE",2016-05-13,540900,115538766
" NOLENSVILLE",2016-05-16,312800,115851566
" NOLENSVILLE",2016-05-18,3434300,119285866
" NOLENSVILLE",2016-05-20,377797,119663663
" NOLENSVILLE",2016-05-23,277250,119940913
" NOLENSVILLE",2016-05-26,606618,120547531
" NOLENSVILLE",2016-05-27,1392295,121939826
" NOLENSVILLE",2016-05-31,807755,122747581
" NOLENSVILLE",2016-06-01,548519,123296100
" NOLENSVILLE",2016-06-03,324900,123621000
" NOLENSVILLE",2016-06-10,208675,123829675
" NOLENSVILLE",2016-06-13,335250,124164925
" NOLENSVILLE",2016-06-16,334900,124499825
" NOLENSVILLE",2016-06-17,387493,124887318
" NOLENSVILLE",2016-06-28,280875,125168193
" NOLENSVILLE",2016-06-29,1207512,126375705
" NOLENSVILLE",2016-06-30,1166215,127541920
" NOLENSVILLE",2016-07-01,623440,128165360
" NOLENSVILLE",2016-07-11,392900,128558260
" NOLENSVILLE",2016-07-13,352500,128910760
" NOLENSVILLE",2016-07-14,327500,129238260
" NOLENSVILLE",2016-07-15,1103475,130341735
" NOLENSVILLE",2016-07-22,893975,131235710
" NOLENSVILLE",2016-08-02,374900,131610610
" NOLENSVILLE",2016-08-05,195750,131806360
" NOLENSVILLE",2016-08-08,347500,132153860
" NOLENSVILLE",2016-08-16,1173055,133326915
" NOLENSVILLE",2016-08-19,330000,133656915
" NOLENSVILLE",2016-08-22,388000,134044915
" NOLENSVILLE",2016-08-31,282500,134327415
" NOLENSVILLE",2016-09-02,345360,134672775
" NOLENSVILLE",2016-09-07,187688,134860463
" NOLENSVILLE",2016-09-09,650350,135510813
" NOLENSVILLE",2016-09-13,338225,135849038
" NOLENSVILLE",2016-09-15,332625,136181663
" NOLENSVILLE",2016-09-16,564225,136745888
" NOLENSVILLE",2016-09-20,254575,137000463
" NOLENSVILLE",2016-09-23,995569,137996032
" NOLENSVILLE",2016-09-28,234900,138230932
" NOLENSVILLE",2016-09-29,404416,138635348
" NOLENSVILLE",2016-09-30,1015925,139651273
" NOLENSVILLE",2016-10-11,224500,139875773
" NOLENSVILLE",2016-10-14,761325,140637098
" NOLENSVILLE",2016-10-18,502000,141139098
" NOLENSVILLE",2016-10-20,709900,141848998
" OLD HICKORY",2013-01-09,229500,229500
" OLD HICKORY",2013-01-11,263500,493000
" OLD HICKORY",2013-01-18,861991,1354991
" OLD HICKORY",2013-01-24,65200,1420191
" OLD HICKORY",2013-01-28,138000,1558191
" OLD HICKORY",2013-02-04,1898500,3456691
" OLD HICKORY",2013-02-07,313500,3770191
" OLD HICKORY",2013-02-14,88000,3858191
" OLD HICKORY",2013-02-15,457800,4315991
" OLD HICKORY",2013-02-22,112000,4427991
" OLD HICKORY",2013-02-25,128500,4556491
" OLD HICKORY",2013-03-05,134900,4691391
" OLD HICKORY",2013-03-06,100000,4791391
" OLD HICKORY",2013-03-13,152250,4943641
" OLD HICKORY",2013-03-15,173000,5116641
" OLD HICKORY",2013-03-18,41000,5157641
" OLD HICKORY",2013-03-22,70000,5227641
" OLD HICKORY",2013-03-25,84400,5312041
" OLD HICKORY",2013-03-28,309900,5621941
" OLD HICKORY",2013-04-03,114900,5736841
" OLD HICKORY",2013-04-04,155000,5891841
" OLD HICKORY",2013-04-05,155000,6046841
" OLD HICKORY",2013-04-09,75500,6122341
" OLD HICKORY",2013-04-10,281000,6403341
" OLD HICKORY",2013-04-11,224000,6627341
" OLD HICKORY",2013-04-12,223500,6850841
" OLD HICKORY",2013-04-15,865750,7716591
" OLD HICKORY",2013-04-17,147500,7864091
" OLD HICKORY",2013-04-19,156000,8020091
" OLD HICKORY",2013-04-25,1742900,9762991
" OLD HICKORY",2013-04-26,167000,9929991
" OLD HICKORY",2013-04-30,93500,10023491
" OLD HICKORY",2013-05-01,747000,10770491
" OLD HICKORY",2013-05-02,140000,10910491
" OLD HICKORY",2013-05-03,89000,10999491
" OLD HICKORY",2013-05-06,250500,11249991
" OLD HICKORY",2013-05-08,132000,11381991
" OLD HICKORY",2013-05-09,190000,11571991
" OLD HICKORY",2013-05-10,423500,11995491
" OLD HICKORY",2013-05-14,105000,12100491
" OLD HICKORY",2013-05-15,1687500,13787991
" OLD HICKORY",2013-05-17,149000,13936991
" OLD HICKORY",2013-05-20,241000,14177991
" OLD HICKORY",2013-05-21,836500,15014491
" OLD HICKORY",2013-05-23,816188,15830679
" OLD HICKORY",2013-05-24,135000,15965679
" OLD HICKORY",2013-05-28,158900,16124579
" OLD HICKORY",2013-05-29,144000,16268579
" OLD HICKORY",2013-05-30,1710000,17978579
" OLD HICKORY",2013-05-31,290000,18268579
" OLD HICKORY",2013-06-03,746421,19015000
" OLD HICKORY",2013-06-04,64900,19079900
" OLD HICKORY",2013-06-07,319800,19399700
" OLD HICKORY",2013-06-11,38000,19437700
" OLD HICKORY",2013-06-12,93000,19530700
" OLD HICKORY",2013-06-13,429000,19959700
" OLD HICKORY",2013-06-14,537878,20497578
" OLD HICKORY",2013-06-17,120500,20618078
" OLD HICKORY",2013-06-19,302500,20920578
" OLD HICKORY",2013-06-20,381498,21302076
" OLD HICKORY",2013-06-21,449900,21751976
" OLD HICKORY",2013-06-25,45905,21797881
" OLD HICKORY",2013-06-26,98000,21895881
" OLD HICKORY",2013-06-27,411400,22307281
" OLD HICKORY",2013-06-28,1585000,23892281
" OLD HICKORY",2013-07-01,701650,24593931
" OLD HICKORY",2013-07-02,203900,24797831
" OLD HICKORY",2013-07-05,87500,24885331
" OLD HICKORY",2013-07-11,166500,25051831
" OLD HICKORY",2013-07-12,52000,25103831
" OLD HICKORY",2013-07-15,302900,25406731
" OLD HICKORY",2013-07-16,93000,25499731
" OLD HICKORY",2013-07-18,500600,26000331
" OLD HICKORY",2013-07-22,100500,26100831
" OLD HICKORY",2013-07-23,295000,26395831
" OLD HICKORY",2013-07-26,91700,26487531
" OLD HICKORY",2013-07-29,233900,26721431
" OLD HICKORY",2013-07-30,61500,26782931
" OLD HICKORY",2013-07-31,159000,26941931
" OLD HICKORY",2013-08-02,60000,27001931
" OLD HICKORY",2013-08-05,229000,27230931
" OLD HICKORY",2013-08-07,75000,27305931
" OLD HICKORY",2013-08-09,317000,27622931
" OLD HICKORY",2013-08-12,274900,27897831
" OLD HICKORY",2013-08-14,419900,28317731
" OLD HICKORY",2013-08-15,325434,28643165
" OLD HICKORY",2013-08-19,269000,28912165
" OLD HICKORY",2013-08-20,115500,29027665
" OLD HICKORY",2013-08-23,221500,29249165
" OLD HICKORY",2013-08-26,181400,29430565
" OLD HICKORY",2013-08-27,110000,29540565
" OLD HICKORY",2013-08-28,632000,30172565
" OLD HICKORY",2013-08-29,250000,30422565
" OLD HICKORY",2013-08-30,288000,30710565
" OLD HICKORY",2013-09-03,321900,31032465
" OLD HICKORY",2013-09-06,55000,31087465
" OLD HICKORY",2013-09-10,109000,31196465
" OLD HICKORY",2013-09-13,710900,31907365
" OLD HICKORY",2013-09-16,800000,32707365
" OLD HICKORY",2013-09-17,230900,32938265
" OLD HICKORY",2013-09-19,139900,33078165
" OLD HICKORY",2013-09-20,305000,33383165
" OLD HICKORY",2013-09-25,170000,33553165
" OLD HICKORY",2013-10-09,69000,33622165
" OLD HICKORY",2013-10-11,41000,33663165
" OLD HICKORY",2013-10-15,1214000,34877165
" OLD HICKORY",2013-10-18,102500,34979665
" OLD HICKORY",2013-10-22,375000,35354665
" OLD HICKORY",2013-10-24,126000,35480665
" OLD HICKORY",2013-10-28,727500,36208165
" OLD HICKORY",2013-10-30,183800,36391965
" OLD HICKORY",2013-10-31,1155300,37547265
" OLD HICKORY",2013-11-01,210500,37757765
" OLD HICKORY",2013-11-04,213000,37970765
" OLD HICKORY",2013-11-05,410000,38380765
" OLD HICKORY",2013-11-06,286000,38666765
" OLD HICKORY",2013-11-12,825000,39491765
" OLD HICKORY",2013-11-15,262000,39753765
" OLD HICKORY",2013-11-20,190000,39943765
" OLD HICKORY",2013-11-21,98621,40042386
" OLD HICKORY",2013-11-22,175000,40217386
" OLD HICKORY",2013-11-25,132500,40349886
" OLD HICKORY",2013-11-26,218000,40567886
" OLD HICKORY",2013-11-27,546900,41114786
" OLD HICKORY",2013-12-09,270000,41384786
" OLD HICKORY",2013-12-10,1130000,42514786
" OLD HICKORY",2013-12-11,355000,42869786
" OLD HICKORY",2013-12-12,165000,43034786
" OLD HICKORY",2013-12-13,192000,43226786
" OLD HICKORY",2013-12-16,76000,43302786
" OLD HICKORY",2013-12-20,1104500,44407286
" OLD HICKORY",2013-12-23,114500,44521786
" OLD HICKORY",2013-12-26,174900,44696686
" OLD HICKORY",2013-12-27,422500,45119186
" OLD HICKORY",2013-12-30,139000,45258186
" OLD HICKORY",2013-12-31,652200,45910386
" OLD HICKORY",2014-01-07,191000,46101386
" OLD HICKORY",2014-01-08,93000,46194386
" OLD HICKORY",2014-01-10,87684,46282070
" OLD HICKORY",2014-01-14,339900,46621970
" OLD HICKORY",2014-01-15,474900,47096870
" OLD HICKORY",2014-01-16,123900,47220770
" OLD HICKORY",2014-01-17,290000,47510770
" OLD HICKORY",2014-01-23,18000,47528770
" OLD HICKORY",2014-01-28,148000,47676770
" OLD HICKORY",2014-01-30,246800,47923570
" OLD HICKORY",2014-01-31,270710,48194280
" OLD HICKORY",2014-02-03,352000,48546280
" OLD HICKORY",2014-02-13,81000,48627280
" OLD HICKORY",2014-02-14,324900,48952180
" OLD HICKORY",2014-02-18,222485,49174665
" OLD HICKORY",2014-02-19,84000,49258665
" OLD HICKORY",2014-02-21,221900,49480565
" OLD HICKORY",2014-02-26,227350,49707915
" OLD HICKORY",2014-02-27,314250,50022165
" OLD HICKORY",2014-02-28,113000,50135165
" OLD HICKORY",2014-03-03,549000,50684165
" OLD HICKORY",2014-03-07,215000,50899165
" OLD HICKORY",2014-03-10,155000,51054165
" OLD HICKORY",2014-03-12,45500,51099665
" OLD HICKORY",2014-03-13,78000,51177665
" OLD HICKORY",2014-03-14,197500,51375165
" OLD HICKORY",2014-03-18,175000,51550165
" OLD HICKORY",2014-03-20,112000,51662165
" OLD HICKORY",2014-03-25,169900,51832065
" OLD HICKORY",2014-03-26,840000,52672065
" OLD HICKORY",2014-03-27,73000,52745065
" OLD HICKORY",2014-03-28,316600,53061665
" OLD HICKORY",2014-03-31,396400,53458065
" OLD HICKORY",2014-04-02,89600,53547665
" OLD HICKORY",2014-04-03,162000,53709665
" OLD HICKORY",2014-04-04,139900,53849565
" OLD HICKORY",2014-04-08,245000,54094565
" OLD HICKORY",2014-04-09,257500,54352065
" OLD HICKORY",2014-04-11,133700,54485765
" OLD HICKORY",2014-04-14,242000,54727765
" OLD HICKORY",2014-04-15,120000,54847765
" OLD HICKORY",2014-04-16,606000,55453765
" OLD HICKORY",2014-04-18,165500,55619265
" OLD HICKORY",2014-04-22,108000,55727265
" OLD HICKORY",2014-04-28,69000,55796265
" OLD HICKORY",2014-04-29,43000,55839265
" OLD HICKORY",2014-04-30,167285,56006550
" OLD HICKORY",2014-05-01,273400,56279950
" OLD HICKORY",2014-05-02,79700,56359650
" OLD HICKORY",2014-05-05,255000,56614650
" OLD HICKORY",2014-05-07,60000,56674650
" OLD HICKORY",2014-05-08,137000,56811650
" OLD HICKORY",2014-05-09,289400,57101050
" OLD HICKORY",2014-05-12,124900,57225950
" OLD HICKORY",2014-05-14,612888,57838838
" OLD HICKORY",2014-05-15,811500,58650338
" OLD HICKORY",2014-05-16,116250,58766588
" OLD HICKORY",2014-05-19,618000,59384588
" OLD HICKORY",2014-05-21,132900,59517488
" OLD HICKORY",2014-05-23,386000,59903488
" OLD HICKORY",2014-05-27,143000,60046488
" OLD HICKORY",2014-05-28,139000,60185488
" OLD HICKORY",2014-05-29,321500,60506988
" OLD HICKORY",2014-05-30,45000,60551988
" OLD HICKORY",2014-06-02,582000,61133988
" OLD HICKORY",2014-06-04,98500,61232488
" OLD HICKORY",2014-06-05,170000,61402488
" OLD HICKORY",2014-06-09,552000,61954488
" OLD HICKORY",2014-06-11,200000,62154488
" OLD HICKORY",2014-06-12,150000,62304488
" OLD HICKORY",2014-06-13,670000,62974488
" OLD HICKORY",2014-06-16,585000,63559488
" OLD HICKORY",2014-06-17,91000,63650488
" OLD HICKORY",2014-06-18,119000,63769488
" OLD HICKORY",2014-06-19,874700,64644188
" OLD HICKORY",2014-06-20,500000,65144188
" OLD HICKORY",2014-06-23,276400,65420588
" OLD HICKORY",2014-06-27,663900,66084488
" OLD HICKORY",2014-06-30,543900,66628388
" OLD HICKORY",2014-07-01,355600,66983988
" OLD HICKORY",2014-07-03,131000,67114988
" OLD HICKORY",2014-07-09,376500,67491488
" OLD HICKORY",2014-07-11,767900,68259388
" OLD HICKORY",2014-07-14,662000,68921388
" OLD HICKORY",2014-07-15,386500,69307888
" OLD HICKORY",2014-07-16,429000,69736888
" OLD HICKORY",2014-07-17,111500,69848388
" OLD HICKORY",2014-07-21,143500,69991888
" OLD HICKORY",2014-07-22,760000,70751888
" OLD HICKORY",2014-07-24,179000,70930888
" OLD HICKORY",2014-07-25,375625,71306513
" OLD HICKORY",2014-07-28,114000,71420513
" OLD HICKORY",2014-07-31,714500,72135013
" OLD HICKORY",2014-08-01,652000,72787013
" OLD HICKORY",2014-08-06,60000,72847013
" OLD HICKORY",2014-08-07,153500,73000513
" OLD HICKORY",2014-08-08,459500,73460013
" OLD HICKORY",2014-08-11,125000,73585013
" OLD HICKORY",2014-08-13,86500,73671513
" OLD HICKORY",2014-08-14,625000,74296513
" OLD HICKORY",2014-08-15,394800,74691313
" OLD HICKORY",2014-08-18,845800,75537113
" OLD HICKORY",2014-08-19,454700,75991813
" OLD HICKORY",2014-08-20,125000,76116813
" OLD HICKORY",2014-08-21,137500,76254313
" OLD HICKORY",2014-08-22,248000,76502313
" OLD HICKORY",2014-08-25,315000,76817313
" OLD HICKORY",2014-08-26,127500,76944813
" OLD HICKORY",2014-08-27,139900,77084713
" OLD HICKORY",2014-08-28,844400,77929113
" OLD HICKORY",2014-08-29,624000,78553113
" OLD HICKORY",2014-09-03,250000,78803113
" OLD HICKORY",2014-09-05,104900,78908013
" OLD HICKORY",2014-09-08,5000,78913013
" OLD HICKORY",2014-09-09,107000,79020013
" OLD HICKORY",2014-09-11,137000,79157013
" OLD HICKORY",2014-09-12,145000,79302013
" OLD HICKORY",2014-09-15,245000,79547013
" OLD HICKORY",2014-09-16,135000,79682013
" OLD HICKORY",2014-09-18,375500,80057513
" OLD HICKORY",2014-09-19,502800,80560313
" OLD HICKORY",2014-09-22,851000,81411313
" OLD HICKORY",2014-09-24,303900,81715213
" OLD HICKORY",2014-09-25,194300,81909513
" OLD HICKORY",2014-09-26,128999,82038512
" OLD HICKORY",2014-09-29,124500,82163012
" OLD HICKORY",2014-09-30,505100,82668112
" OLD HICKORY",2014-10-01,761900,83430012
" OLD HICKORY",2014-10-02,84000,83514012
" OLD HICKORY",2014-10-03,175000,83689012
" OLD HICKORY",2014-10-06,460900,84149912
" OLD HICKORY",2014-10-08,283950,84433862
" OLD HICKORY",2014-10-10,100000,84533862
" OLD HICKORY",2014-10-14,371000,84904862
" OLD HICKORY",2014-10-15,260000,85164862
" OLD HICKORY",2014-10-17,230000,85394862
" OLD HICKORY",2014-10-20,364000,85758862
" OLD HICKORY",2014-10-23,188000,85946862
" OLD HICKORY",2014-10-24,369000,86315862
" OLD HICKORY",2014-10-27,253000,86568862
" OLD HICKORY",2014-10-28,216000,86784862
" OLD HICKORY",2014-10-29,497700,87282562
" OLD HICKORY",2014-10-30,230900,87513462
" OLD HICKORY",2014-10-31,966500,88479962
" OLD HICKORY",2014-11-03,159000,88638962
" OLD HICKORY",2014-11-07,738000,89376962
" OLD HICKORY",2014-11-12,361000,89737962
" OLD HICKORY",2014-11-14,93000,89830962
" OLD HICKORY",2014-11-20,264500,90095462
" OLD HICKORY",2014-11-21,354500,90449962
" OLD HICKORY",2014-11-24,125000,90574962
" OLD HICKORY",2014-11-25,725000,91299962
" OLD HICKORY",2014-11-26,124900,91424862
" OLD HICKORY",2014-12-01,290000,91714862
" OLD HICKORY",2014-12-02,208000,91922862
" OLD HICKORY",2014-12-03,649000,92571862
" OLD HICKORY",2014-12-05,419000,92990862
" OLD HICKORY",2014-12-08,279000,93269862
" OLD HICKORY",2014-12-10,151900,93421762
" OLD HICKORY",2014-12-12,79000,93500762
" OLD HICKORY",2014-12-15,176500,93677262
" OLD HICKORY",2014-12-16,169900,93847162
" OLD HICKORY",2014-12-17,385500,94232662
" OLD HICKORY",2014-12-18,311500,94544162
" OLD HICKORY",2014-12-19,151250,94695412
" OLD HICKORY",2014-12-22,211000,94906412
" OLD HICKORY",2014-12-29,404900,95311312
" OLD HICKORY",2014-12-30,211199,95522511
" OLD HICKORY",2014-12-31,610700,96133211
" OLD HICKORY",2015-01-02,376000,96509211
" OLD HICKORY",2015-01-05,169000,96678211
" OLD HICKORY",2015-01-07,317000,96995211
" OLD HICKORY",2015-01-08,122000,97117211
" OLD HICKORY",2015-01-09,260000,97377211
" OLD HICKORY",2015-01-14,250595,97627806
" OLD HICKORY",2015-01-22,136900,97764706
" OLD HICKORY",2015-01-29,209000,97973706
" OLD HICKORY",2015-01-30,1608500,99582206
" OLD HICKORY",2015-02-02,290000,99872206
" OLD HICKORY",2015-02-04,305900,100178106
" OLD HICKORY",2015-02-05,368900,100547006
" OLD HICKORY",2015-02-12,666500,101213506
" OLD HICKORY",2015-02-13,459900,101673406
" OLD HICKORY",2015-02-19,150000,101823406
" OLD HICKORY",2015-02-20,119900,101943306
" OLD HICKORY",2015-02-24,155000,102098306
" OLD HICKORY",2015-03-02,157900,102256206
" OLD HICKORY",2015-03-03,45000,102301206
" OLD HICKORY",2015-03-06,75000,102376206
" OLD HICKORY",2015-03-07,90000,102466206
" OLD HICKORY",2015-03-10,130000,102596206
" OLD HICKORY",2015-03-11,123000,102719206
" OLD HICKORY",2015-03-12,88100,102807306
" OLD HICKORY",2015-03-13,261000,103068306
" OLD HICKORY",2015-03-16,790000,103858306
" OLD HICKORY",2015-03-17,276900,104135206
" OLD HICKORY",2015-03-19,233000,104368206
" OLD HICKORY",2015-03-20,412000,104780206
" OLD HICKORY",2015-03-24,180000,104960206
" OLD HICKORY",2015-03-25,57500,105017706
" OLD HICKORY",2015-03-26,143900,105161606
" OLD HICKORY",2015-03-27,410000,105571606
" OLD HICKORY",2015-03-30,512500,106084106
" OLD HICKORY",2015-03-31,215000,106299106
" OLD HICKORY",2015-04-01,373000,106672106
" OLD HICKORY",2015-04-02,386000,107058106
" OLD HICKORY",2015-04-03,129900,107188006
" OLD HICKORY",2015-04-06,102000,107290006
" OLD HICKORY",2015-04-07,456900,107746906
" OLD HICKORY",2015-04-09,213000,107959906
" OLD HICKORY",2015-04-10,394900,108354806
" OLD HICKORY",2015-04-14,645100,108999906
" OLD HICKORY",2015-04-15,638800,109638706
" OLD HICKORY",2015-04-17,399900,110038606
" OLD HICKORY",2015-04-20,171000,110209606
" OLD HICKORY",2015-04-21,65000,110274606
" OLD HICKORY",2015-04-23,399900,110674506
" OLD HICKORY",2015-04-24,105000,110779506
" OLD HICKORY",2015-04-27,331800,111111306
" OLD HICKORY",2015-04-29,284000,111395306
" OLD HICKORY",2015-04-30,636500,112031806
" OLD HICKORY",2015-05-01,1094500,113126306
" OLD HICKORY",2015-05-04,125000,113251306
" OLD HICKORY",2015-05-05,307000,113558306
" OLD HICKORY",2015-05-06,1257500,114815806
" OLD HICKORY",2015-05-07,119000,114934806
" OLD HICKORY",2015-05-08,247283,115182089
" OLD HICKORY",2015-05-11,223000,115405089
" OLD HICKORY",2015-05-12,174000,115579089
" OLD HICKORY",2015-05-13,398800,115977889
" OLD HICKORY",2015-05-14,204500,116182389
" OLD HICKORY",2015-05-15,310900,116493289
" OLD HICKORY",2015-05-18,168000,116661289
" OLD HICKORY",2015-05-19,549900,117211189
" OLD HICKORY",2015-05-20,319500,117530689
" OLD HICKORY",2015-05-21,381600,117912289
" OLD HICKORY",2015-05-22,727000,118639289
" OLD HICKORY",2015-05-26,102000,118741289
" OLD HICKORY",2015-05-27,504500,119245789
" OLD HICKORY",2015-05-28,750400,119996189
" OLD HICKORY",2015-05-29,476900,120473089
" OLD HICKORY",2015-06-01,274900,120747989
" OLD HICKORY",2015-06-05,650000,121397989
" OLD HICKORY",2015-06-08,357500,121755489
" OLD HICKORY",2015-06-09,122000,121877489
" OLD HICKORY",2015-06-10,1408400,123285889
" OLD HICKORY",2015-06-11,551000,123836889
" OLD HICKORY",2015-06-12,628250,124465139
" OLD HICKORY",2015-06-16,412400,124877539
" OLD HICKORY",2015-06-17,237500,125115039
" OLD HICKORY",2015-06-18,388656,125503695
" OLD HICKORY",2015-06-19,695900,126199595
" OLD HICKORY",2015-06-22,145000,126344595
" OLD HICKORY",2015-06-23,269900,126614495
" OLD HICKORY",2015-06-24,112500,126726995
